id,result
1882,"[('玩游戏', '好')]"
1882,"[('性能', '不行'), ('运行', '不行')]"
1882,"[('运行', '流畅'), ('音质', '很棒'), ('散热', '不错')]"
1882,"[('外观', '不错')]"
1882,"[('做工', '好'), ('运行', '流畅'), ('外观设计', '不错')]"
1882,"[('待机', '不行'), ('性能', '不错')]"
1882,"[('外观', '不错')]"
1882,"[('系统', '稳定')]"
1882,"[('散热', '较差'), ('玩游戏', '还行')]"
1882,"[('内存', '好')]"
1882,[]
1883,"[('办公', '流畅'), ('内存', '大')]"
1883,"[('携带', '方便'), ('键盘', '不错')]"
1883,"[('办公', '简单')]"
1883,"[('电影', '高清')]"
1883,"[('运行', '流畅')]"
1883,"[('性能', '稳定'), ('外观', '难看'), ('外观', '中规中矩')]"
1883,"[('散热', '慢')]"
1883,"[('内存', '不行'), ('办公', '舒服')]"
1883,"[('性能', '平庸')]"
1883,"[('性能', '稳定'), ('手感', '好'), ('性能', '好')]"
1883,"[('运行', '流畅'), ('发热', '好')]"
1883,[]
1883,[]
1883,[]
1883,[]
1883,[]
1883,[]
1883,[]
1883,[]
1883,[]
1884,"[('运行', '流畅'), ('玩游戏', '无压力'), ('携带', '方便')]"
1884,"[('功能', '给力'), ('性能', '不错')]"
1884,"[('手感', '不好'), ('散热', '极差'), ('运行', '流畅')]"
1884,[]
1884,"[('外观', '讨人喜欢')]"
1884,"[('硬盘', '好')]"
1884,"[('屏幕', '不错')]"
1884,"[('性能', '强'), ('价格', '适中'), ('做工', '不怎么好')]"
1884,[]
1884,"[('声音', '舒服')]"
1884,[]
1884,"[('游戏', '完美'), ('音效', '给力')]"
1884,"[('游戏', '完美'), ('音效', '给力')]"
1884,"[('外观', '不咋地')]"
1884,"[('外观', '大气'), ('手感', '不错')]"
1884,"[('操作系统', '完美')]"
1884,"[('外观', '惊艳')]"
1884,[]
1884,[]
1884,"[('音效', '不错')]"
1885,"[('性能', '稳定'), ('硬盘', '慢'), ('音质', '好'), ('插口', '丰富'), ('使用', '不是很好')]"
1885,[]
1885,"[('外观', '还行')]"
1885,[]
1885,"[('声音', '大'), ('音质', '不错'), ('玩游戏', '大'), ('电影', '不错')]"
1885,"[('音效', '很好'), ('音质', '很棒'), ('颜色', '不错')]"
1885,"[('外观', '好')]"
1885,"[('做工', '不错'), ('音效', '不错')]"
1885,[]
1885,"[('屏幕', '低'), ('散热', '好'), ('键盘', '美观'), ('音质', '不错'), ('网速', '快'), ('内存', '大')]"
1885,"[('开机速度', '慢'), ('外观', '漂亮')]"
1885,"[('音质', '不错')]"
1885,"[('运行', '流畅'), ('做工', '很好')]"
1885,"[('音效', '很好'), ('键盘', '舒服'), ('外观', '漂亮')]"
1885,"[('外观', '大气'), ('散热', '好'), ('音质', '不错'), ('设置', '不合理')]"
1885,"[('使用', '一般'), ('设计', '别致')]"
1885,"[('质感', '好')]"
1885,"[('外观', '惊艳'), ('质感', '好'), ('硬盘', '完美')]"
1885,"[('散热', '还行')]"
1885,"[('游戏', '流畅'), ('设计', '难看')]"
1887,"[('键盘', '不错')]"
1887,"[('硬盘', '快')]"
1887,"[('稳定性', '好'), ('运行', '不错')]"
1887,"[('硬盘', '快')]"
1887,"[('电影', '高清')]"
1887,"[('散热', '还行')]"
1887,"[('运行', '一般'), ('开机速度', '慢'), ('散热', '不错')]"
1887,"[('网卡', '稳定'), ('外观', '不错')]"
1887,[]
1887,"[('声音', '一般'), ('屏幕', '神器')]"
1887,"[('性能', '强劲'), ('玩游戏', '轻松'), ('键盘', '舒适'), ('显存', '顺畅'), ('音效', '不错'), ('屏幕', '一般')]"
1887,"[('外观', '一般'), ('键盘', '不错')]"
1887,"[('外观设计', '漂亮'), ('网卡', '不好')]"
1887,"[('音质', '不错'), ('背光', '不错'), ('散热', '不错')]"
1887,"[('屏幕', '不怎么好'), ('设置', '一般'), ('鼠标', '一般')]"
1887,[]
1887,"[('运行', '流畅'), ('设计', '无压力'), ('散热', '极佳'), ('色彩', '有点问题')]"
1887,[]
1887,"[('背光', '漂亮'), ('游戏', '高'), ('手感', '不错')]"
1887,[]
1888,"[('做工', '不错'), ('反应', '灵敏'), ('屏幕', '结实'), ('外观', '漂亮')]"
1888,"[('外观', '霸气')]"
1888,"[('散热', '好')]"
1888,"[('价格', '太贵')]"
1888,"[('键盘手感', '不错'), ('手感', '不错'), ('游戏', '大')]"
1888,"[('噪音', '大'), ('网卡', '不错'), ('音效', '不错'), ('开机速度', '很好')]"
1888,"[('键盘', '一般')]"
1888,"[('屏幕', '低'), ('键盘手感', '不错')]"
1888,[]
1888,[]
1888,"[('性能', '强劲'), ('游戏', '无压力')]"
1888,[]
1888,[]
1888,"[('运行', '流畅')]"
1888,"[('性能', '好')]"
1888,[]
1888,"[('游戏', '神器'), ('玩游戏', '神器')]"
1888,"[('外观', '不错'), ('性能', '很好'), ('性能', '不错')]"
1888,"[('做工', '很棒')]"
1888,[]
1889,[]
1889,"[('价格', '实惠'), ('使用', '凑合'), ('屏幕', '大')]"
1889,[]
1889,[]
1889,[]
1889,[]
1889,[]
1889,[]
1889,[]
1889,"[('外观', '不错'), ('散热', '不好')]"
1889,[]
1889,"[('键盘', '好用'), ('散热', '好')]"
1889,"[('键盘', '不错')]"
1889,"[('键盘手感', '不错'), ('做工', '良好')]"
1889,"[('内存', '高清'), ('键盘', '不错')]"
1889,[]
1889,[]
1889,[]
1889,[]
1889,[]
1891,"[('办公', '高清'), ('运行', '完美'), ('接口', '不是很好'), ('做工', '精致')]"
1891,"[('性能', '稳定')]"
1891,"[('性能', '强劲'), ('质感', '高'), ('音效', '轻薄'), ('档次', '不错')]"
1891,"[('键盘', '顺手'), ('运行', '给力'), ('键盘', '好'), ('手感', '不错')]"
1891,[]
1891,[]
1891,[]
1891,"[('设计', '不错'), ('外观', '漂亮')]"
1891,[]
1891,"[('显存', '轻薄')]"
1891,[]
1891,[]
1891,[]
1891,[]
1891,[]
1891,"[('外观', '很好'), ('续航', '强')]"
1891,"[('玩游戏', '不行'), ('游戏', '一般')]"
1891,[]
1891,[]
1891,[]
1892,[]
1892,"[('开机速度', '快'), ('屏幕', '大'), ('屏幕', '清晰')]"
1892,[]
1892,[]
1892,"[('屏幕', '大')]"
1892,"[('散热', '好'), ('电池', '慢')]"
1892,"[('屏幕', '不行')]"
1892,"[('散热', '好'), ('玩游戏', '垃圾'), ('屏幕', '稳定')]"
1892,"[('声音', '大'), ('声音', '慢')]"
1892,"[('性能', '还行'), ('内存', '不行'), ('内存', '大')]"
1892,[]
1892,[]
1892,[]
1892,[]
1892,[]
1892,"[('电量', '不错')]"
1892,"[('噪音', '大'), ('散热', '好'), ('反应', '慢'), ('屏幕', '清晰')]"
1892,"[('外观', '漂亮'), ('网络', '不好'), ('声音', '舒服'), ('声音', '还行'), ('键盘', '舒服')]"
1892,"[('外观', '不错'), ('反应', '慢')]"
1892,[]
1893,"[('散热', '给力'), ('做工', '精细'), ('外观', '漂亮')]"
1893,"[('材质', '不错'), ('续航', '不错'), ('做工', '扎实')]"
1893,"[('运行', '流畅'), ('玩游戏', '不怎么好'), ('材质', '很好'), ('手感', '不错')]"
1893,"[('系统', '麻烦'), ('电影', '高清')]"
1893,"[('运行', '流畅'), ('性能', '一般'), ('使用', '一般'), ('造型', '美观')]"
1893,"[('性能', '凑合')]"
1893,[]
1893,"[('外观', '时尚'), ('系统', '麻烦')]"
1893,[]
1893,[]
1893,[]
1893,"[('键盘', '快')]"
1893,"[('电影', '还行'), ('外观', '不错')]"
1893,"[('玩游戏', '不怎么好'), ('颜色', '时尚')]"
1893,"[('性能', '强大'), ('缓存', '流畅')]"
1893,"[('做工', '不错'), ('价格', '不错'), ('外观', '漂亮')]"
1893,"[('键盘手感', '不错'), ('使用', '一般'), ('外观', '漂亮')]"
1893,"[('外观', '轻薄')]"
1893,"[('外观', '漂亮')]"
1893,[]
1894,"[('系统', '麻烦')]"
1894,"[('屏幕', '低'), ('外观', '快'), ('散热', '不错'), ('运行', '不错'), ('音效', '很棒')]"
1894,"[('散热', '不好')]"
1894,"[('屏幕', '舒服')]"
1894,"[('外观', '不错'), ('散热', '不好')]"
1894,"[('玩游戏', '时尚'), ('外观', '给力'), ('音效', '舒服')]"
1894,"[('外观', '还行')]"
1894,"[('外观', '很赞'), ('音效', '佳'), ('散热', '不错')]"
1894,"[('做工', '完美'), ('玩游戏', '很赞'), ('散热', '不好')]"
1894,"[('系统', '麻烦'), ('外观', '漂亮'), ('散热', '不错'), ('散热', '不好')]"
1894,"[('电池', '耐用'), ('电池', '合理')]"
1894,"[('音效', '不错')]"
1894,[]
1894,"[('音效', '好')]"
1894,"[('亮度', '均匀'), ('设计', '慢'), ('屏幕', '不错')]"
1894,"[('系统', '不好'), ('屏幕', '较差'), ('性能', '一般')]"
1894,"[('音质', '不错')]"
1894,"[('性能', '不错')]"
1894,[]
1894,"[('散热', '好'), ('性能', '极差')]"
1896,[]
1896,"[('屏幕', '不错')]"
1896,"[('内存', '快')]"
1896,"[('音质', '不错'), ('续航', '较差'), ('鼠标', '高'), ('玩游戏', '高')]"
1896,[]
1896,"[('散热', '挺好')]"
1896,[]
1896,"[('键盘', '不错')]"
1896,"[('音效', '好'), ('屏幕', '大')]"
1896,"[('散热', '好')]"
1896,"[('游戏', '挺好')]"
1896,"[('散热', '好'), ('键盘', '给力'), ('系统', '好用'), ('硬盘', '完美'), ('游戏', '一般')]"
1896,"[('电影', '高'), ('键盘', '漂亮'), ('散热效果', '还行'), ('接口', '丰富')]"
1896,"[('系统', '不行'), ('外观', '不错'), ('屏幕', '清晰'), ('电影', '不错'), ('性能', '给力')]"
1896,[]
1896,"[('发热', '美观')]"
1896,"[('键盘', '稍差')]"
1896,"[('反应', '慢'), ('性能', '强大')]"
1896,"[('系统', '流畅')]"
1896,"[('性能', '高')]"
1897,"[('声音', '大'), ('性能', '出色')]"
1897,"[('插口', '紧密')]"
1897,"[('手感', '很好'), ('屏幕', '高')]"
1897,"[('屏幕', '大'), ('声音', '大'), ('散热', '好'), ('携带', '方便'), ('外观', '沉稳')]"
1897,"[('外观', '很好'), ('性能', '满意'), ('散热', '无压力')]"
1897,"[('屏幕', '大'), ('游戏', '高'), ('散热效果', '还算可以'), ('电池', '耐用'), ('硬盘', '大')]"
1897,"[('散热', '好'), ('屏幕', '不错')]"
1897,"[('做工', '慢'), ('价格', '不贵')]"
1897,"[('做工', '不错')]"
1897,"[('游戏', '一般')]"
1897,[]
1897,"[('散热', '好'), ('物流', '给力'), ('外观', '漂亮')]"
1897,[]
1897,"[('硬盘', '大')]"
1897,"[('屏幕', '低'), ('性能', '较好'), ('运行', '安静')]"
1897,"[('键程', '大')]"
1897,[]
1897,"[('反应', '慢')]"
1897,"[('噪音', '大')]"
1897,"[('运行', '不错'), ('外观', '大气')]"
1898,"[('启动', '高清')]"
1898,[]
1898,"[('外观', '不怎么样')]"
1898,"[('外观', '精致'), ('散热', '很好')]"
1898,[]
1898,"[('系统', '垃圾')]"
1898,"[('屏幕', '垃圾')]"
1898,"[('外观', '精致'), ('散热', '很好')]"
1898,[]
1898,[]
1898,[]
1898,"[('散热', '有待加强'), ('适配器', '很好'), ('厚度', '适中'), ('外观', '漂亮')]"
1898,"[('散热', '不错')]"
1898,[]
1898,"[('运行', '快'), ('音效', '不错'), ('散热', '不错')]"
1898,"[('散热', '好')]"
1898,"[('性能', '不错'), ('外观', '漂亮')]"
1898,"[('散热', '还行'), ('玩游戏', '高效'), ('系统', '好'), ('外观', '无压力'), ('游戏', '稳定'), ('硬盘', '好')]"
1898,"[('外观', '时尚'), ('散热', '不错')]"
1898,"[('反应', '快'), ('做工', '不是很好'), ('散热', '不好')]"
1899,"[('开机速度', '快'), ('内存', '一般'), ('内存', '流畅')]"
1899,"[('散热', '好'), ('续航', '不行')]"
1899,"[('设计', '简洁')]"
1899,"[('外观', '不错')]"
1899,"[('携带', '方便')]"
1899,[]
1899,[]
1899,[]
1899,[]
1899,[]
1899,[]
1899,[]
1899,"[('外观', '高')]"
1899,"[('玩游戏', '不错'), ('键盘', '不错')]"
1899,"[('运行', '不错'), ('产品', '不好'), ('手感', '不错')]"
1899,[]
1899,"[('性能', '低')]"
1899,"[('设计', '沉稳'), ('性能', '出色')]"
1899,[]
1899,"[('性能', '不是很好')]"
1901,"[('办公', '很棒'), ('游戏', '流畅'), ('性能', '不错')]"
1901,"[('屏幕', '方便')]"
1901,"[('玩游戏', '很好'), ('做工', '不错')]"
1901,"[('运行', '流畅'), ('屏幕', '不错')]"
1901,"[('设计', '合理')]"
1901,"[('设计', '合理')]"
1901,"[('待机', '高'), ('办公', '流畅'), ('硬盘', '小巧'), ('电影', '高端')]"
1901,"[('噪音', '大')]"
1901,"[('散热', '快')]"
1901,[]
1901,[]
1901,"[('色彩', '好'), ('饱和度', '一般')]"
1901,"[('系统', '合理'), ('屏幕', '有待加强'), ('办公', '一般'), ('携带', '方便')]"
1901,[]
1901,[]
1901,"[('手感', '细腻'), ('散热', '小贵')]"
1901,"[('外观', '漂亮')]"
1901,"[('系统', '高'), ('办公', '不好'), ('设置', '高')]"
1901,[]
1901,[]
1903,[]
1903,[]
1903,"[('散热', '还行')]"
1903,[]
1903,"[('价格', '实惠'), ('手感', '舒适'), ('散热', '给力'), ('散热', '不错')]"
1903,[]
1903,"[('做工', '好')]"
1903,"[('性能', '不行')]"
1903,"[('运行', '流畅')]"
1903,"[('散热', '不行')]"
1903,[]
1903,[]
1903,[]
1903,[]
1903,[]
1903,[]
1903,[]
1903,[]
1903,[]
1903,[]
1904,"[('散热', '很好')]"
1904,"[('屏幕', '很好'), ('键盘', '舒服'), ('系统', '好')]"
1904,"[('外观', '很好'), ('散热', '还行'), ('硬盘', '一般'), ('屏幕', '完美'), ('屏幕', '好'), ('键盘手感', '一般'), ('音质', '凑合')]"
1904,"[('键盘', '生硬'), ('产品', '很好'), ('游戏', '流畅')]"
1904,"[('做工', '一般'), ('散热', '不错'), ('外观', '不错'), ('屏幕', '完美'), ('玩游戏', '高'), ('键盘', '大')]"
1904,"[('屏幕', '舒适')]"
1904,"[('音质', '不咋地'), ('系统', '好'), ('屏幕', '挺好')]"
1904,"[('屏幕', '非常不错'), ('声音', '大'), ('外观', '不错')]"
1904,"[('手感', '不好'), ('声音', '大'), ('电影', '高清'), ('外观', '不错'), ('散热', '良好'), ('材质', '一般')]"
1904,"[('续航', '一般'), ('游戏', '无压力')]"
1904,[]
1904,[]
1904,"[('噪音', '大'), ('系统', '麻烦'), ('外观', '大气'), ('系统', '好'), ('设计', '不错'), ('屏幕', '细腻')]"
1904,"[('音质', '不错')]"
1904,"[('散热', '好'), ('散热', '高清'), ('运行', '流畅'), ('做工', '不错'), ('散热', '不行')]"
1904,"[('颜色', '中规中矩'), ('外观', '一般')]"
1904,"[('外观', '还算可以'), ('运行', '流畅'), ('硬盘', '安静'), ('硬盘', '还算可以'), ('游戏', '一般')]"
1904,"[('游戏', '流畅')]"
1904,"[('键盘', '灵敏'), ('游戏', '高'), ('电影', '出色'), ('外观设计', '平庸'), ('音效', '不错')]"
1904,"[('做工', '不行'), ('声音', '大'), ('散热', '好'), ('散热', '很好'), ('性能', '不错'), ('运行', '流畅')]"
1905,[]
1905,"[('运行', '流畅'), ('屏幕', '清晰')]"
1905,"[('性能', '强'), ('外观', '不错')]"
1905,"[('键盘', '满意'), ('屏幕', '清晰'), ('性能', '不错')]"
1905,"[('性能', '高'), ('内存', '大'), ('散热', '高'), ('运行', '高')]"
1905,"[('屏幕', '给力')]"
1905,"[('价格', '适中')]"
1905,"[('运行', '流畅')]"
1905,"[('声音', '大'), ('性能', '强劲'), ('音质', '不怎么好'), ('屏幕', '不错')]"
1905,"[('声音', '大'), ('屏幕', '清晰'), ('散热', '很好'), ('键盘手感', '不错'), ('做工', '好')]"
1905,"[('屏幕', '很好'), ('声音', '大'), ('玩游戏', '流畅'), ('发热', '大')]"
1905,"[('声音', '大')]"
1905,"[('设计', '方便')]"
1905,"[('音质', '不怎么好')]"
1905,"[('硬盘', '快'), ('运行', '强大'), ('游戏', '一般')]"
1905,"[('散热', '不错')]"
1905,[]
1905,"[('散热', '不错'), ('音质', '不是很好'), ('键盘手感', '满意'), ('接口', '齐全'), ('角度', '很好'), ('外观', '霸气')]"
1905,"[('声音', '大'), ('设计', '不合理'), ('外观', '还行'), ('性能', '无压力')]"
1905,"[('运行', '不错'), ('外观', '不错'), ('电影', '流畅')]"
1906,[]
1906,[]
1906,"[('噪音', '强劲'), ('外观', '不错'), ('性能', '一般')]"
1906,"[('运行', '完美'), ('声音', '大')]"
1906,"[('散热', '不错'), ('散热', '不好'), ('声音', '大'), ('运行', '流畅'), ('外观设计', '优美'), ('做工', '细致'), ('灯光', '漂亮')]"
1906,[]
1906,[]
1906,[]
1906,[]
1906,"[('声音', '大')]"
1906,[]
1906,"[('触摸', '舒服'), ('键盘', '大方'), ('设计', '漂亮'), ('散热', '垃圾')]"
1906,"[('做工', '不行'), ('外观', '漂亮')]"
1906,"[('手感', '很好'), ('键盘手感', '很好'), ('质感', '不易'), ('声音', '良好'), ('按键', '适中'), ('办公', '很好'), ('接口', '丰富')]"
1906,"[('外观', '漂亮'), ('设计', '便捷'), ('做工', '精细'), ('性能', '完美')]"
1906,[]
1906,[]
1906,"[('性能', '强劲'), ('价格', '不贵'), ('外观', '时尚'), ('散热', '强大'), ('硬盘', '大')]"
1906,"[('外观', '大方')]"
1906,"[('外观设计', '靓丽'), ('内存', '合理'), ('做工', '精细'), ('价格', '一般')]"
1907,"[('性能', '极佳'), ('游戏', '无压力'), ('游戏', '不行'), ('散热', '较好')]"
1907,"[('性能', '稳定'), ('屏幕', '清晰'), ('配件', '不错'), ('启动', '快'), ('键盘手感', '不错')]"
1907,[]
1907,"[('系统', '流畅'), ('开机速度', '快')]"
1907,"[('价格', '高')]"
1907,"[('做工', '好'), ('散热', '很好')]"
1907,[]
1907,[]
1907,"[('外观', '不错'), ('产品', '好')]"
1907,"[('外观', '时尚')]"
1907,"[('运行', '流畅')]"
1907,"[('开机速度', '快')]"
1907,[]
1907,[]
1907,[]
1907,[]
1907,[]
1907,[]
1907,[]
1907,[]
1908,"[('运行', '流畅'), ('手感', '一般'), ('散热效果', '良好'), ('做工', '好'), ('音效', '好')]"
1908,"[('手感', '好')]"
1908,[]
1908,"[('游戏', '大')]"
1908,[]
1908,"[('散热', '好'), ('外观', '漂亮')]"
1908,[]
1908,[]
1908,[]
1908,[]
1908,[]
1908,"[('系统', '不好')]"
1908,[]
1908,"[('外观', '挺好'), ('运行', '不好')]"
1908,"[('散热', '还行')]"
1908,[]
1908,"[('启动', '慢'), ('散热', '很好')]"
1908,"[('外观', '漂亮')]"
1908,"[('面板', '平整')]"
1908,[]
1909,[]
1909,"[('散热', '挺好'), ('外观', '不错'), ('屏幕', '方便'), ('键盘手感', '很好'), ('启动', '慢')]"
1909,"[('网卡', '垃圾')]"
1909,"[('屏幕', '低'), ('声音', '低'), ('散热', '不错'), ('电影', '高清'), ('屏幕', '高'), ('外观', '时尚'), ('硬盘', '大'), ('启动', '慢'), ('玩游戏', '无压力')]"
1909,"[('屏幕', '大')]"
1909,"[('外观', '漂亮')]"
1909,[]
1909,[]
1909,[]
1909,[]
1909,[]
1909,[]
1909,[]
1909,[]
1909,[]
1909,[]
1909,"[('运行', '完美'), ('玩游戏', '一般')]"
1909,"[('声音', '不错'), ('价格', '适中'), ('玩游戏', '高清')]"
1909,"[('声音', '不错'), ('价格', '适中'), ('玩游戏', '高清')]"
1909,"[('散热', '不错')]"
1910,"[('键盘', '好用'), ('屏幕', '满意'), ('外观', '稳重'), ('电影', '好'), ('玩游戏', '不错'), ('键盘', '方便')]"
1910,"[('散热效果', '好'), ('材质', '高'), ('外观设计', '简洁'), ('运行', '稳定')]"
1910,"[('键盘', '好用'), ('散热', '给力')]"
1910,"[('散热', '好')]"
1910,"[('设计', '舒适')]"
1910,"[('屏幕', '大')]"
1910,"[('键盘', '不好看'), ('外观', '强'), ('散热', '很好'), ('音质', '不错'), ('设计', '方便')]"
1910,[]
1910,[]
1910,[]
1910,"[('散热', '不错')]"
1910,"[('价格', '实惠'), ('办公', '一般')]"
1910,"[('性能', '出色')]"
1910,"[('音效', '一般'), ('玩游戏', '流畅')]"
1910,[]
1910,[]
1910,"[('触感', '舒适')]"
1910,[]
1910,"[('硬盘', '大'), ('外观', '不错'), ('声音', '稳定')]"
1910,"[('外观', '时尚')]"
1911,"[('屏幕', '舒服')]"
1911,"[('反应', '慢')]"
1911,"[('外观', '一般'), ('游戏', '一般')]"
1911,[]
1911,"[('亮度', '低'), ('性能', '耐用')]"
1911,"[('游戏', '顺畅')]"
1911,[]
1911,"[('功能', '不错'), ('键盘', '舒服')]"
1911,[]
1911,[]
1911,[]
1911,[]
1911,[]
1911,[]
1911,[]
1911,[]
1911,[]
1911,[]
1911,"[('发热', '高'), ('造型', '一般'), ('内存', '强大'), ('硬盘', '不错')]"
1911,"[('外观', '不错'), ('声卡', '好')]"
1912,"[('开机速度', '慢')]"
1912,"[('性能', '快'), ('背光', '给力')]"
1912,"[('屏幕', '大'), ('性能', '不错')]"
1912,"[('散热', '不错'), ('鼠标', '垃圾'), ('材质', '结实'), ('玩游戏', '好'), ('性能', '好'), ('电池', '不错'), ('做工', '不错'), ('散热', '高')]"
1912,"[('性能', '高端')]"
1912,"[('玩游戏', '流畅'), ('外观', '快'), ('性能', '高端'), ('外观', '好'), ('做工', '精细'), ('屏幕', '高')]"
1912,"[('外观', '大方'), ('性能', '完美')]"
1912,"[('携带', '不好')]"
1912,"[('外观', '给力')]"
1912,"[('系统', '麻烦')]"
1912,"[('外观', '不错'), ('游戏', '无压力')]"
1912,[]
1912,"[('功能', '齐全'), ('散热', '大'), ('价格', '实惠')]"
1912,"[('外观', '不错'), ('屏幕', '一般')]"
1912,"[('散热', '不错'), ('做工', '不错'), ('指纹', '舒服')]"
1912,"[('键盘手感', '好'), ('玩游戏', '给力'), ('性能', '强大'), ('音质', '给力')]"
1912,"[('音质', '很好'), ('屏幕', '一般'), ('外观', '漂亮')]"
1912,"[('性能', '不错')]"
1912,"[('游戏', '快')]"
1912,"[('外观', '给力'), ('背光', '不行'), ('做工', '非常不错')]"
1913,"[('系统', '麻烦'), ('做工', '还行'), ('手感', '还行')]"
1913,"[('散热', '好'), ('系统', '慢')]"
1913,"[('产品', '不好')]"
1913,"[('散热', '均匀')]"
1913,[]
1913,"[('散热', '不行')]"
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1913,[]
1914,"[('散热', '不是很好'), ('运行', '很好')]"
1914,"[('运行', '很好')]"
1914,"[('散热', '好'), ('做工', '一般')]"
1914,[]
1914,"[('声音', '够大')]"
1914,"[('运行', '还行')]"
1914,"[('设计', '不错'), ('声音', '清晰')]"
1914,[]
1914,"[('散热', '好'), ('音效', '强劲'), ('性能', '一般')]"
1914,[]
1914,[]
1914,[]
1914,[]
1914,"[('续航', '不好')]"
1914,"[('外观', '不错'), ('硬盘', '不错')]"
1914,[]
1914,"[('散热', '还行')]"
1914,"[('价格', '实惠'), ('外观', '漂亮')]"
1914,[]
1914,"[('散热', '好')]"
1915,"[('键盘', '轻薄'), ('材质', '好')]"
1915,"[('键盘手感', '舒服'), ('背光', '低'), ('设置', '合理'), ('散热', '高端'), ('手感', '不错')]"
1915,"[('性能', '稳定'), ('游戏', '很好'), ('外观', '漂亮'), ('启动', '快'), ('运行', '安静'), ('散热性', '不是很好')]"
1915,"[('背光', '不错'), ('续航', '强'), ('外观', '漂亮')]"
1915,"[('手感', '很好'), ('内存', '一般'), ('散热', '不错')]"
1915,[]
1915,"[('键盘手感', '舒服'), ('材质', '很好'), ('散热', '高端')]"
1915,"[('做工', '细腻'), ('屏幕', '清晰'), ('散热', '不错')]"
1915,"[('散热', '极差'), ('键盘', '舒适'), ('鼠标', '失灵'), ('屏幕', '明亮'), ('启动', '快')]"
1915,"[('灵敏度', '不行'), ('材质', '一般'), ('外观', '精致'), ('性能', '不错')]"
1915,"[('散热', '不好'), ('外观', '不错'), ('屏幕', '高'), ('音质', '好'), ('做工', '很好'), ('硬盘', '快')]"
1915,"[('外观', '方便')]"
1915,[]
1915,"[('价格', '合适'), ('屏幕', '不是很好')]"
1915,[]
1915,[]
1915,[]
1915,[]
1915,[]
1915,[]
1916,"[('性能', '稳定'), ('运行', '稳定')]"
1916,[]
1916,[]
1916,"[('按键', '舒适'), ('扩展性', '好'), ('接口', '齐全')]"
1916,[]
1916,"[('做工', '好')]"
1916,"[('散热', '好')]"
1916,"[('屏幕', '高清')]"
1916,"[('用料', '大方')]"
1916,"[('设计', '新颖')]"
1916,"[('颜色', '漂亮')]"
1916,"[('散热', '较差')]"
1916,[]
1916,"[('做工', '不错'), ('性能', '不错')]"
1916,"[('外观', '时尚'), ('运行', '流畅'), ('做工', '精细'), ('散热', '很好')]"
1916,[]
1916,"[('外观', '很棒'), ('快速', '快'), ('启动', '快速'), ('面板', '低')]"
1916,[]
1916,"[('接口', '齐全')]"
1916,"[('屏幕', '给力')]"
1917,[]
1917,"[('外观', '时尚'), ('声音', '大'), ('散热效果', '极佳'), ('散热', '低')]"
1917,"[('做工', '细腻'), ('散热', '不错'), ('外观', '惊艳')]"
1917,"[('外观', '精美'), ('运行', '快'), ('散热性', '一般')]"
1917,"[('用料', '一般'), ('手感', '一般')]"
1917,"[('产品', '细腻'), ('续航', '一般'), ('散热', '给力')]"
1917,"[('声音', '大'), ('散热', '不是很好')]"
1917,"[('做工', '细致')]"
1917,"[('外观', '舒适')]"
1917,"[('散热', '不错'), ('做工', '精致')]"
1917,[]
1917,"[('做工', '出色'), ('外观', '漂亮'), ('声音', '大'), ('外观设计', '很棒'), ('游戏', '大'), ('系统', '快')]"
1917,"[('色彩', '一般'), ('性能', '不错')]"
1917,"[('噪音', '大'), ('散热', '很好')]"
1917,"[('外观', '时尚'), ('做工', '满意'), ('价格', '高')]"
1917,"[('外观', '时尚')]"
1917,"[('设计', '漂亮')]"
1918,[]
1918,"[('散热', '大'), ('散热', '不好')]"
1918,"[('键盘手感', '良好'), ('散热', '不好')]"
1918,"[('外观', '一般')]"
1918,"[('散热', '好'), ('声音', '非常不错'), ('画面质量', '好')]"
1918,[]
1918,[]
1918,[]
1918,[]
1918,[]
1918,[]
1918,[]
1918,"[('价格', '实惠'), ('屏幕', '大'), ('音效', '好'), ('鼠标', '方便')]"
1918,[]
1918,"[('外观', '非常不错')]"
1918,"[('散热', '还行')]"
1918,"[('外观', '挺好')]"
1918,"[('音效', '很好'), ('散热', '不错')]"
1918,"[('性能', '一般')]"
1918,"[('外观', '帅气'), ('质感', '给力')]"
1919,"[('外观', '不错'), ('散热效果', '较差'), ('性能', '不错')]"
1919,"[('声音', '高')]"
1919,"[('运行', '完美'), ('开机速度', '快')]"
1919,"[('待机', '高'), ('散热', '好')]"
1919,[]
1919,"[('运行', '流畅'), ('键盘', '很好')]"
1919,[]
1919,[]
1919,"[('插口', '合理')]"
1919,[]
1919,[]
1919,[]
1919,"[('游戏', '无压力')]"
1919,"[('指纹', '舒服')]"
1919,"[('屏幕', '大'), ('屏幕', '满意')]"
1919,"[('散热', '不错')]"
1919,"[('散热', '有待加强'), ('质感', '艳丽')]"
1919,"[('散热', '给力'), ('屏幕', '不错'), ('系统', '结实'), ('音效', '不错'), ('运行', '不好')]"
1919,"[('键盘', '不错'), ('散热', '还行'), ('外观', '漂亮')]"
1919,"[('外观', '精美'), ('屏幕', '不错')]"
1920,"[('质感', '耐看'), ('色彩', '不错'), ('做工', '不错'), ('色彩', '舒服')]"
